zip,bedrooms,bathrooms,sqft,lot_size,year_built,price,type_multi,type_single,type_townhouse
7072,2,1.0,1737,0.8,1989,802600.0,False,True,False
7411,3,1.5,1751,0.12,1973,1219400.0,False,True,False
7020,1,1.0,723,0.29,1908,436400.0,False,False,True
8044,4,1.0,1631,0.28,2000,634100.0,False,True,False
7211,2,1.0,705,0.36,1945,478300.0,False,True,False
7593,1,1.0,884,0.54,2002,342800.0,False,False,False
8940,1,1.0,909,0.42,1951,465500.0,False,True,False
8918,4,2.0,1933,0.3,1972,561000.0,False,True,False
8822,2,1.0,1076,0.2,1906,559200.0,False,False,True
8224,2,1.0,500,1.07,2015,161000.0,False,True,False
7521,1,1.0,962,0.06,1900,455100.0,False,False,True
8622,3,1.5,1486,0.27,1935,651800.0,False,True,False
8835,2,1.0,807,0.2,2021,471800.0,False,False,True
8163,1,1.0,500,0.06,1987,174400.0,False,True,False
7971,2,1.0,1366,0.31,2019,660400.0,False,True,False
8132,2,1.0,500,2.0,1934,257500.0,False,True,False
8340,2,1.0,973,0.13,2019,509700.0,False,True,False
7021,3,1.5,1358,0.22,1910,850400.0,False,True,False
8123,3,1.5,1330,0.8,1986,429400.0,True,False,False
8564,1,1.0,616,0.12,2016,411900.0,False,True,False
7291,3,1.5,1011,0.26,1958,550900.0,False,False,True
8297,2,1.0,1103,0.13,1981,376900.0,False,True,False
8823,3,1.5,1745,0.68,1911,528200.0,False,True,False
8295,2,1.0,963,0.39,2023,590900.0,False,True,False
7284,2,1.0,946,0.3,1900,448000.0,False,True,False
8853,2,1.0,1208,0.18,1980,576400.0,False,False,True
8921,5,2.5,3115,0.06,1911,906500.0,False,True,False
7935,2,1.0,561,0.39,2004,337900.0,False,True,False
7113,5,2.5,2239,0.07,1917,1540400.0,False,True,False
7932,1,1.0,846,0.43,1933,258500.0,False,True,False
8759,4,1.5,1857,0.11,1933,835800.0,False,True,False
7770,1,1.0,1300,0.18,1967,801400.0,False,True,False
8964,2,1.0,702,0.21,2003,461400.0,False,True,False
7934,3,1.0,1263,1.16,1933,672100.0,False,True,False
7911,1,1.0,827,0.67,1921,540900.0,False,False,True
8951,2,1.0,587,0.73,1968,396000.0,False,False,True
7460,1,1.0,743,0.09,2007,357600.0,False,True,False
7048,3,1.0,1010,0.24,1947,541100.0,False,True,False
7998,3,1.0,1631,0.92,1960,552500.0,False,True,False
7970,1,1.0,823,0.38,1923,545100.0,False,False,True
7070,1,1.0,1221,0.31,1949,614600.0,False,False,False
8622,2,1.0,945,0.36,1957,534700.0,False,False,False
8899,1,1.0,989,0.21,1939,350600.0,False,False,True
8338,1,1.0,1220,0.29,1955,437900.0,False,True,False
8256,1,1.0,870,0.76,1915,484900.0,False,True,False
8945,2,1.0,686,0.2,1987,439000.0,False,True,False
7053,4,1.5,1659,0.14,1956,609500.0,False,True,False
7011,4,2.5,1567,0.15,1959,460900.0,False,False,False
8291,2,1.0,1130,0.09,1914,626100.0,False,True,False
7018,3,1.5,1497,0.09,2007,395100.0,False,False,False
7477,2,1.0,778,1.48,2019,422300.0,False,False,True
7877,4,1.0,2053,0.24,1911,574100.0,False,True,False
8260,1,1.0,1090,0.1,1972,658800.0,False,True,False
7150,3,2.0,1398,0.29,1998,592200.0,False,True,False
7253,4,1.0,2410,0.49,1923,1308000.0,False,True,False
8581,1,1.0,970,0.1,1988,392100.0,False,False,True
7081,5,3.0,2260,0.31,1985,1309500.0,False,True,False
8494,3,1.0,1196,0.44,1953,757400.0,False,True,False
7033,1,1.0,617,0.16,1923,298300.0,False,False,False
8220,3,1.5,1143,0.16,1939,423000.0,False,False,False
8365,2,1.0,677,0.18,1942,433800.0,True,False,False
8725,1,1.0,1062,0.05,2018,636900.0,False,True,False
8585,2,1.0,1302,0.12,1924,352500.0,False,False,False
7786,3,1.0,1153,0.48,2020,666600.0,False,True,False
8822,4,2.0,2533,0.07,2011,1046000.0,False,True,False
7819,3,1.5,1109,0.89,1942,315700.0,False,False,False
8236,1,1.0,590,0.26,1910,297600.0,False,False,True
7427,2,1.0,923,0.7,1901,573400.0,False,False,False
7179,2,1.0,1678,0.15,1938,550800.0,False,True,False
7069,5,1.5,2270,0.13,1989,1378100.0,False,False,False
7760,6,2.0,3489,0.7,1979,1125900.0,False,True,False
7137,1,1.0,727,0.21,1999,439600.0,False,True,False
7767,6,3.5,2728,0.12,1951,920700.0,False,True,False
8650,1,1.0,500,0.29,1974,140100.0,False,False,True
7136,2,1.0,1035,0.06,1917,571500.0,False,False,False
8380,1,1.0,500,0.08,1931,152800.0,False,False,True
8152,1,1.0,606,0.64,1931,262800.0,False,True,False
7268,1,1.0,677,0.19,1956,394600.0,True,False,False
8655,2,1.0,618,0.28,1923,336700.0,False,True,False
8822,3,1.5,2078,0.28,1913,818000.0,False,True,False
7261,3,1.5,1796,0.2,1927,730500.0,False,True,False
7197,6,2.5,2943,0.38,1910,843800.0,False,True,False
7398,4,2.0,2110,0.22,1948,791400.0,False,True,False
7018,2,1.0,1697,0.39,2002,593600.0,False,False,True
7522,3,1.0,1306,0.24,2022,639200.0,False,True,False
8967,3,2.0,2420,0.15,1946,668600.0,False,True,False
7847,1,1.0,658,0.05,1931,433100.0,False,True,False
7756,4,1.5,2256,0.49,2006,828900.0,False,True,False
8079,2,1.0,1293,0.4,1950,355600.0,False,False,False
7227,1,1.0,1043,0.16,1987,525200.0,False,True,False
8279,2,1.0,550,1.06,1902,320700.0,False,True,False
8128,2,1.0,888,0.46,2001,604300.0,False,False,False
8366,4,2.0,1593,0.15,2010,606200.0,False,True,False
7068,3,1.5,1217,1.13,1922,849600.0,True,False,False
8723,2,1.0,1405,0.16,2023,711900.0,False,False,True
8992,1,1.0,628,0.48,1932,400500.0,False,True,False
8982,1,1.0,950,0.25,1990,578100.0,False,False,False
8776,3,1.5,2125,0.23,1938,870700.0,False,True,False
8224,5,1.5,3278,0.07,1936,1283800.0,False,True,False
8238,2,1.0,971,0.26,1908,387600.0,False,False,False
8965,6,2.0,4137,0.05,2002,1638100.0,False,True,False
7959,4,2.0,2204,0.13,1910,1305800.0,False,True,False
8356,1,1.0,811,0.3,1984,312700.0,False,True,False
8193,4,1.0,2112,0.47,2008,772200.0,False,False,True
7045,4,1.0,2880,0.07,1931,1694000.0,True,False,False
8987,2,1.0,1305,0.45,1942,770700.0,False,True,False
8359,1,1.0,721,0.15,1915,246200.0,False,True,False
7064,6,3.0,3706,0.41,1950,1531600.0,False,True,False
7286,1,1.0,1286,0.05,1962,553100.0,False,False,True
8133,1,1.0,821,0.29,2012,498100.0,False,False,True
7996,3,1.5,1459,0.17,2004,390700.0,False,False,False
8853,1,1.0,696,0.22,1982,427800.0,True,False,False
7779,4,2.5,2827,0.16,1935,1192800.0,False,False,True
7367,5,2.5,3061,0.24,2023,993400.0,False,True,False
8156,2,1.0,500,0.67,1993,290800.0,False,True,False
7747,1,1.0,1101,0.1,1963,662200.0,False,True,False
7468,1,1.0,585,0.2,1959,351900.0,False,False,False
7781,4,2.0,1820,0.16,1990,757800.0,False,True,False
7131,4,2.5,2636,0.45,2006,913400.0,True,False,False
7981,5,2.0,3185,0.19,1987,908500.0,False,False,False
7095,1,1.0,752,0.31,1904,306500.0,False,False,False
8148,1,1.0,761,0.19,1916,319900.0,False,False,False
8233,2,1.0,1146,0.17,1999,734000.0,False,True,False
8399,2,1.0,1149,0.17,1967,320600.0,False,True,False
7752,1,1.0,500,0.08,1903,218400.0,False,True,False
7969,4,1.0,1798,0.18,1988,820900.0,False,False,True
7752,3,1.5,1276,0.21,1946,592000.0,False,True,False
7281,2,1.0,1085,0.25,1911,482800.0,False,True,False
8311,1,1.0,1334,1.26,1971,413700.0,False,True,False
8231,3,1.5,1118,0.39,1954,614600.0,False,True,False
8885,3,1.5,1146,0.22,1912,428600.0,False,False,False
7660,5,2.5,2210,0.81,1983,871600.0,True,False,False
8987,6,3.0,3717,0.17,1967,968900.0,False,False,True
7116,6,3.0,2747,0.2,1959,1422200.0,False,True,False
7744,1,1.0,1403,1.1,2014,959400.0,False,True,False
7978,3,1.5,1607,0.18,1987,1038900.0,False,True,False
7025,1,1.0,845,0.41,1914,406700.0,False,True,False
8288,2,1.0,1116,0.4,1929,543200.0,False,True,False
8197,1,1.0,966,0.06,1929,366800.0,False,True,False
8666,2,1.0,1074,0.57,1959,477200.0,False,True,False
8793,1,1.0,1470,0.14,1986,990300.0,False,True,False
8734,2,1.0,850,0.21,2006,501600.0,False,True,False
7011,2,1.0,1827,0.3,2021,930700.0,False,False,False
8162,3,1.5,1005,0.25,1983,532700.0,False,True,False
7793,6,3.0,3022,0.3,1998,1705800.0,False,True,False
7911,1,1.0,1162,0.36,1986,345700.0,True,False,False
8411,2,1.0,1192,0.11,1920,475200.0,False,True,False
8239,4,2.0,1892,0.46,1949,760200.0,False,True,False
7251,1,1.0,1083,0.22,1969,447000.0,False,False,False
8180,6,3.5,2617,1.66,1972,1166200.0,False,True,False
8238,1,1.0,500,0.14,1955,174000.0,False,True,False
7598,1,1.0,703,0.5,2012,346500.0,False,True,False
7013,3,1.5,1604,0.2,1966,966300.0,False,False,True
7859,2,1.0,821,0.15,1900,345100.0,False,True,False
8886,1,1.0,1189,0.23,1963,569400.0,False,False,True
8538,1,1.0,726,0.32,2001,229900.0,False,True,False
8791,2,1.0,1208,0.31,1992,805900.0,False,True,False
7915,3,1.5,1370,0.27,1901,726200.0,False,True,False
7922,1,1.0,766,0.21,1993,327700.0,False,True,False
8393,1,1.0,813,0.51,2009,529100.0,False,True,False
7486,1,1.0,982,0.35,2001,522400.0,False,False,True
7921,5,1.5,2488,0.11,1932,770300.0,False,True,False
8528,2,1.0,500,0.1,1906,288300.0,False,False,True
8520,1,1.0,871,0.24,1941,494600.0,False,False,False
7879,3,1.5,1801,0.09,1985,898800.0,False,True,False
8135,4,1.5,1967,0.23,1965,545100.0,False,False,True
7465,4,2.0,1510,0.2,1930,834700.0,False,True,False
8214,1,1.0,626,0.19,1990,318000.0,False,False,False
7085,2,1.0,1981,0.06,1942,588600.0,False,True,False
8321,1,1.0,500,0.05,1978,176000.0,False,True,False
8260,1,1.0,500,1.09,1951,198800.0,False,True,False
7729,2,1.0,728,0.55,1964,340900.0,False,False,False
8180,2,1.0,698,0.47,1976,291600.0,False,True,False
8855,1,1.0,670,0.17,1998,390100.0,False,True,False
7998,2,1.0,765,0.21,1980,352000.0,False,True,False
7027,1,1.0,953,0.75,1905,637700.0,False,False,False
7096,1,1.0,1260,0.54,2014,457000.0,False,False,False
8151,1,1.0,938,0.15,1959,471700.0,False,False,True
7156,1,1.0,1196,0.2,1900,691700.0,False,False,False
8981,2,1.0,1292,0.08,1982,332100.0,False,True,False
7848,2,1.0,1297,0.37,1947,358600.0,False,True,False
7113,2,1.0,1480,0.73,1967,611900.0,False,True,False
7738,4,1.5,2119,0.09,1905,557300.0,False,False,False
8337,1,1.0,842,0.53,2015,570000.0,False,True,False
8240,2,1.0,1173,0.72,1988,797800.0,False,True,False
8824,3,1.0,1144,0.14,1920,418800.0,False,False,True
8738,4,2.0,2493,0.69,1912,635000.0,False,True,False
8561,2,1.0,862,0.24,1932,539700.0,False,True,False
8768,4,1.5,2619,0.05,1951,831000.0,False,True,False
7918,1,1.0,670,0.07,1917,456900.0,False,True,False
7026,2,1.0,739,0.36,1910,351200.0,False,False,False
7423,2,1.0,936,0.23,1905,655700.0,False,True,False
8374,1,1.0,512,1.67,1956,310100.0,False,True,False
7730,3,1.5,1523,0.13,2020,925000.0,False,False,True
7731,2,1.0,1193,0.15,1912,559100.0,True,False,False
8810,2,1.0,1003,0.37,2008,613800.0,False,False,False
8259,2,1.0,837,0.18,1941,553500.0,False,True,False
8515,3,1.5,2019,0.52,1952,550600.0,False,True,False
8525,1,1.0,500,0.21,1954,315500.0,False,True,False
7770,3,1.5,1638,0.45,1949,755300.0,False,True,False
8245,1,1.0,1243,0.34,1906,613900.0,False,True,False
8936,2,1.0,1968,0.06,1970,1001800.0,False,True,False
7455,2,1.0,665,0.63,2020,454400.0,False,True,False
7913,4,2.0,1804,0.05,1933,1139500.0,False,True,False
8980,1,1.0,740,0.14,1950,329200.0,False,False,False
7179,5,1.5,3252,0.64,2006,821500.0,False,False,True
8270,2,1.0,958,0.15,1900,470800.0,False,False,True
7271,5,1.5,2084,0.21,1903,618000.0,False,True,False
7243,1,1.0,721,0.64,2022,383600.0,False,True,False
8866,1,1.0,1305,0.56,1982,670200.0,False,False,False
7968,1,1.0,1087,0.42,2021,746100.0,False,True,False
7760,2,1.0,1892,0.24,2002,785800.0,False,True,False
8789,1,1.0,681,0.21,1967,383300.0,False,False,False
7895,1,1.0,531,0.98,1954,204800.0,False,True,False
7782,3,1.5,2169,0.23,1929,898900.0,False,True,False
7052,1,1.0,1157,0.2,1976,643900.0,False,True,False
7169,4,1.5,1648,0.29,1954,602600.0,False,False,False
8938,1,1.0,1210,0.15,1949,835200.0,False,False,False
7258,2,1.0,1736,0.22,1960,999000.0,False,True,False
8298,2,1.0,653,0.11,2002,363100.0,False,True,False
7430,4,1.0,1557,0.43,1953,640800.0,False,True,False
7735,4,2.0,1525,0.16,1997,1049800.0,False,True,False
7235,6,2.0,8000,0.51,1941,2302200.0,False,False,False
7387,2,1.0,1665,0.11,1982,704800.0,False,True,False
7087,4,2.0,2499,0.16,1943,1083000.0,False,False,False
8471,1,1.0,610,0.55,1945,407200.0,False,True,False
8995,2,1.0,1530,0.81,1919,542400.0,False,True,False
8985,1,1.0,1213,0.2,1971,387800.0,False,True,False
8298,1,1.0,500,0.34,1932,197700.0,False,True,False
7947,3,1.5,1322,0.06,1990,912600.0,False,True,False
8616,2,1.0,1005,0.22,1973,651900.0,False,True,False
7536,4,1.0,2257,0.27,1959,855000.0,False,True,False
7028,3,1.5,1250,0.3,1919,572900.0,False,True,False
8094,1,1.0,515,0.07,1905,245400.0,False,True,False
7756,1,1.0,1348,0.23,1917,659000.0,False,True,False
8980,1,1.0,1388,0.22,1985,899900.0,False,True,False
8261,2,1.0,1348,0.52,1906,662300.0,False,False,True
7779,1,1.0,801,0.1,1977,511100.0,False,False,False
8768,6,2.5,4174,0.05,2005,1672700.0,False,True,False
7486,1,1.0,700,0.37,1941,446700.0,False,False,True
7092,1,1.0,664,0.31,2003,406700.0,False,True,False
7278,1,1.0,779,0.27,2011,489400.0,True,False,False
7196,2,1.0,1075,0.48,1912,303900.0,False,False,False
7324,2,1.0,1979,0.11,1995,512800.0,False,True,False
8898,4,1.5,1962,0.29,1918,886000.0,False,True,False
8010,3,1.5,1910,0.07,2022,761300.0,False,False,False
7751,5,2.5,2147,0.06,1977,1305100.0,False,False,False
7760,4,2.0,1804,0.19,1942,897900.0,False,False,True
7286,4,2.0,2160,0.22,1972,739900.0,False,True,False
7556,4,2.0,1673,0.09,1993,859300.0,False,False,False
8119,1,1.0,652,0.73,2013,292500.0,False,True,False
7252,2,1.0,613,0.16,1957,369700.0,False,True,False
7074,4,1.0,1932,0.18,1904,814900.0,False,True,False
8611,2,1.0,500,0.15,1993,294700.0,False,False,False
7330,2,1.0,1163,0.11,1966,449600.0,True,False,False
7377,3,1.0,1274,0.18,1931,604600.0,False,False,True
8771,2,1.0,717,0.1,1984,264300.0,False,True,False
8987,4,2.0,2222,0.26,1931,1037800.0,False,False,False
8830,1,1.0,753,0.21,1951,463500.0,False,True,False
8319,1,1.0,500,0.75,1980,190000.0,False,True,False
8628,1,1.0,624,0.11,1948,394600.0,False,True,False
8965,2,1.0,1777,0.21,1947,671800.0,False,True,False
8575,1,1.0,777,0.72,1915,378900.0,False,True,False
8384,1,1.0,500,0.23,1994,140300.0,False,True,False
7594,2,1.0,1794,0.24,2003,646800.0,False,False,False
7771,6,3.0,3416,0.14,1906,1160500.0,False,True,False
7311,3,1.0,1099,0.13,2021,592700.0,False,True,False
8264,2,1.0,779,0.39,1909,257600.0,False,True,False
7984,4,1.0,1936,0.05,1945,493000.0,False,True,False
8872,4,2.0,2014,0.5,2007,956400.0,False,True,False
7889,2,1.0,771,0.19,1990,429600.0,False,True,False
7714,2,1.0,821,0.38,1931,344500.0,False,True,False
7726,4,1.5,1730,0.15,1977,606500.0,False,True,False
7113,6,2.5,3519,0.13,2021,1767000.0,False,True,False
7970,6,2.0,5591,0.21,1908,1499200.0,False,False,False
7076,2,1.0,902,0.74,1981,589100.0,False,False,True
8285,1,1.0,914,0.12,2015,608000.0,False,True,False
8851,2,1.0,1070,0.3,1911,597600.0,False,False,False
8191,1,1.0,882,0.16,1976,498300.0,False,False,True
8338,1,1.0,794,0.5,1922,346700.0,False,True,False
7775,6,3.0,5655,1.6,2000,1895600.0,False,False,False
8362,1,1.0,855,0.14,1990,557700.0,False,False,False
8241,3,1.0,1601,0.25,1938,911500.0,False,False,True
7971,3,1.0,1281,0.18,2012,514500.0,False,True,False
7233,1,1.0,777,0.07,2015,505200.0,False,True,False
7026,5,2.5,2257,0.31,1905,619900.0,False,False,True
7068,1,1.0,500,0.09,2020,300000.0,True,False,False
8852,1,1.0,749,0.26,1938,288200.0,False,True,False
7016,6,2.0,7459,0.16,1954,2127000.0,False,False,True
7934,2,1.0,935,0.2,2007,522800.0,False,False,True
8676,1,1.0,531,0.21,1996,275200.0,False,True,False
8013,1,1.0,696,0.27,1991,203800.0,False,True,False
8885,2,1.0,1189,0.12,1922,469100.0,False,True,False
8580,3,1.0,1068,0.32,2005,574100.0,False,True,False
8732,4,2.0,1712,0.54,1981,779200.0,True,False,False
7872,4,2.5,1501,0.14,1952,400800.0,False,False,False
8272,1,1.0,1209,0.16,1926,594700.0,False,True,False
8676,1,1.0,592,0.18,1903,270000.0,False,True,False
7125,4,2.5,2061,0.21,1957,1096800.0,False,True,False
8154,1,1.0,955,0.78,2018,414400.0,False,True,False
7883,1,1.0,849,0.22,1985,441900.0,False,True,False
8747,1,1.0,883,0.62,1933,468400.0,False,True,False
7097,2,1.0,1927,0.16,1979,690900.0,False,False,False
7195,2,1.0,1256,0.15,1936,723500.0,False,True,False
7048,3,1.0,1208,0.48,1974,648600.0,False,False,False
7755,3,1.0,1150,0.28,2012,694300.0,True,False,False
7146,6,3.0,4969,0.16,2021,1262700.0,False,True,False
7360,1,1.0,789,0.18,1960,390400.0,False,False,True
7144,5,2.0,2291,0.2,1993,1190100.0,False,True,False
7974,2,1.0,1222,0.16,1964,632400.0,False,True,False
8295,4,2.0,2451,0.26,1963,1195100.0,False,True,False
8751,6,2.5,3010,0.08,2012,895300.0,False,False,False
7948,1,1.0,742,0.37,1916,484800.0,False,True,False
7021,2,1.0,1003,0.18,1954,522600.0,False,True,False
8619,4,1.5,1543,0.21,1995,735200.0,False,True,False
7736,3,1.5,1134,0.21,1934,446800.0,False,False,True
7459,1,1.0,991,0.45,2007,683600.0,False,False,True
7152,1,1.0,1216,0.13,2024,765000.0,False,False,False
7914,2,1.0,1319,0.74,1998,812500.0,False,True,False
7982,1,1.0,1437,0.23,1906,644300.0,False,False,True
8781,1,1.0,870,0.51,2023,272700.0,False,True,False
8881,2,1.0,819,0.06,1927,322700.0,True,False,False
8174,2,1.0,1194,0.16,1915,443300.0,False,False,True
8767,2,1.0,1048,0.79,2001,457300.0,False,True,False
7055,2,1.0,1182,0.18,1948,448100.0,False,True,False
7984,5,2.0,2802,0.18,1933,929200.0,False,False,False
7765,3,2.0,2016,0.61,1972,672900.0,False,False,True
7427,1,1.0,976,0.08,1995,681300.0,False,False,False
7444,4,1.0,1942,0.11,1931,976600.0,False,True,False
8717,2,1.0,1231,0.07,2009,422500.0,False,True,False
7063,6,3.0,2724,0.23,1999,709000.0,False,False,False
8844,5,1.5,2717,0.16,1955,763800.0,False,False,False
8251,6,1.5,8000,0.32,1970,2423000.0,False,True,False
8798,1,1.0,964,0.31,2013,651700.0,False,True,False
7651,3,1.0,1327,0.53,2022,896400.0,False,False,True
7057,1,1.0,656,0.45,1922,303100.0,False,True,False
8913,6,2.0,4518,0.16,1938,1369900.0,False,True,False
8637,2,1.0,500,0.4,2023,192300.0,False,True,False
7121,4,1.5,1665,0.27,1916,758200.0,False,True,False
8718,5,2.0,2301,1.22,1986,587100.0,False,False,False
7495,2,1.0,1147,0.16,1910,448600.0,False,False,False
8827,1,1.0,501,0.06,2021,306700.0,False,False,False
8786,1,1.0,835,0.9,1994,449700.0,False,False,False
8024,1,1.0,863,0.08,1986,447300.0,False,True,False
7586,1,1.0,814,0.13,2019,482300.0,False,True,False
7064,2,1.0,1823,0.65,1980,553800.0,False,True,False
7760,4,2.0,2805,0.21,1930,1732800.0,False,False,False
7123,1,1.0,685,0.12,1928,332800.0,False,True,False
8966,2,1.0,1659,0.52,1983,762200.0,False,True,False
8010,1,1.0,500,0.19,1906,204700.0,False,False,True
7741,2,1.0,1230,0.19,1942,638500.0,False,False,True
7953,2,1.0,684,0.26,1982,398600.0,False,True,False
7079,1,1.0,593,1.06,1921,331700.0,False,False,False
8191,1,1.0,855,0.17,2017,296800.0,False,False,False
8929,5,1.5,2022,0.4,1953,874800.0,False,False,True
8836,1,1.0,1289,0.15,2007,444200.0,False,True,False
7943,2,1.0,1462,0.31,1910,697600.0,False,True,False
7944,6,3.5,2744,0.63,2002,1272800.0,False,False,False
7795,2,1.0,610,0.77,1947,325300.0,False,True,False
7682,1,1.0,972,0.43,1962,348800.0,False,False,True
8129,1,1.0,882,0.47,1925,531300.0,False,True,False
7063,6,3.5,4159,0.47,1935,1773600.0,False,False,False
8171,1,1.0,500,0.07,1904,273600.0,False,True,False
8844,2,1.0,906,0.13,1918,606600.0,False,True,False
7235,4,1.5,1967,1.56,1947,1344200.0,False,True,False
7995,2,1.0,1087,0.55,1959,441100.0,False,True,False
7986,1,1.0,776,0.16,1951,308800.0,False,False,True
8795,5,2.5,2253,1.12,1965,1086000.0,False,False,False
7138,1,1.0,792,0.1,1971,462100.0,True,False,False
8697,2,1.0,500,0.39,2012,290000.0,False,False,False
7070,1,1.0,600,0.82,1916,396100.0,False,False,False
8911,4,2.0,2304,0.62,2008,885900.0,False,True,False
7664,1,1.0,1000,0.47,1998,273500.0,False,False,True
8925,1,1.0,588,0.39,1984,385100.0,False,False,True
8790,4,2.0,2894,0.12,1988,746700.0,False,False,False
8292,1,1.0,500,0.38,1986,202800.0,False,True,False
8953,3,1.0,1685,0.1,1981,847800.0,False,True,False
8956,1,1.0,1030,0.1,1947,554100.0,False,False,True
7290,4,2.0,2053,0.28,1950,836300.0,False,True,False
8865,1,1.0,1357,0.25,2001,831400.0,True,False,False
7867,2,1.0,875,0.19,1935,409800.0,False,True,False
8380,1,1.0,500,0.15,1964,249300.0,False,True,False
8114,2,1.0,842,0.05,1932,301500.0,False,True,False
7781,2,1.0,1665,0.08,1962,1041600.0,False,True,False
